Date,Open,High,Low,Close,Volume,Exchange
2021-03-03,3035.00,3064.00,2996.90,3059.10,3509857,NSE
2021-03-02,2960.00,3025.00,2948.00,3006.35,3306469,NSE
2021-03-01,2926.00,2965.00,2901.80,2924.20,3265871,NSE
2021-02-26,2960.00,2972.35,2880.00,2894.30,5553153,NSE
2021-02-25,2974.00,3029.90,2968.45,2995.30,4224073,NSE
2021-02-24,2972.00,3003.35,2921.15,2948.10,3774549,NSE
2021-02-23,2970.00,3028.00,2968.00,2980.20,3832829,NSE
2021-02-22,3096.00,3096.00,2943.15,2958.45,5366696,NSE
2021-02-19,3058.00,3087.15,3016.15,3071.85,3725028,NSE
2021-02-18,3065.00,3097.90,3031.00,3057.35,4189909,NSE
2021-02-17,3105.10,3132.85,3045.55,3073.10,3678426,NSE
2021-02-16,3150.00,3167.65,3100.00,3108.80,3435770,NSE
2021-02-15,3209.00,3209.00,3131.55,3139.85,2630853,NSE
2021-02-12,3184.20,3245.50,3182.00,3190.80,2777404,NSE
2021-02-11,3215.00,3219.30,3185.05,3206.00,1165882,NSE
2021-02-10,3185.00,3219.40,3157.30,3213.30,2127983,NSE
2021-02-09,3195.00,3245.80,3164.00,3176.90,2658751,NSE
2021-02-08,3189.50,3226.00,3155.15,3214.10,2526592,NSE
2021-02-05,3198.95,3205.85,3129.00,3157.95,2366135,NSE
2021-02-04,3216.05,3237.85,3176.00,3188.45,2057261,NSE
2021-02-03,3213.00,3236.00,3162.65,3200.05,2505866,NSE
2021-02-02,3174.00,3224.00,3150.00,3203.45,2881837,NSE
2021-02-01,3100.00,3165.00,3044.10,3139.35,3985846,NSE
2021-01-29,3210.05,3216.85,3100.00,3111.35,5445659,NSE
2021-01-28,3230.00,3275.00,3183.80,3196.55,3083938,NSE
2021-01-27,3300.00,3306.45,3227.00,3261.05,2786662,NSE
2021-01-25,3308.95,3339.80,3278.65,3291.30,2272887,NSE
2021-01-22,3241.90,3325.00,3241.90,3303.10,3052459,NSE
2021-01-21,3305.00,3309.15,3262.10,3273.85,2778546,NSE
2021-01-20,3270.00,3327.95,3267.10,3308.80,3453446,NSE
2021-01-19,3233.00,3279.00,3232.00,3260.70,2975735,NSE
2021-01-18,3250.00,3256.75,3187.40,3221.75,4160906,NSE
2021-01-15,3235.00,3274.00,3210.00,3233.35,4131692,NSE
2021-01-14,3155.00,3266.50,3120.40,3250.70,6931542,NSE
2021-01-13,3175.00,3177.00,3126.25,3158.95,3572801,NSE
2021-01-12,3176.45,3210.00,3150.00,3174.85,3611458,NSE
2021-01-11,3230.00,3230.00,3146.55,3176.45,9508039,NSE
2021-01-08,3090.00,3128.00,3060.00,3120.90,5879039,NSE
2021-01-07,3075.00,3080.85,3000.25,3032.80,3717827,NSE
2021-01-06,3100.00,3113.50,3037.20,3051.50,3726716,NSE
2021-01-05,3039.60,3114.25,3039.60,3093.00,5801309,NSE
2021-01-04,2950.00,3050.75,2940.95,3039.45,5113293,NSE
2021-01-01,2880.00,2940.00,2879.00,2928.25,2681440,NSE
2020-12-31,2900.00,2905.00,2845.00,2862.75,4040956,NSE
2020-12-30,2934.40,2947.70,2902.00,2909.30,2637968,NSE
2020-12-29,2920.00,2952.00,2920.00,2930.50,1994151,NSE
2020-12-28,2910.00,2949.70,2902.00,2929.40,2108994,NSE
2020-12-24,2909.00,2921.35,2883.20,2909.35,1807144,NSE
2020-12-23,2876.05,2919.00,2865.45,2908.75,2790988,NSE
2020-12-22,2834.00,2883.65,2818.65,2872.50,2881737,NSE
2020-12-21,2861.00,2886.50,2785.00,2820.15,2705195,NSE
2020-12-18,2868.00,2898.00,2846.20,2861.00,6076692,NSE
2020-12-17,2811.00,2853.70,2805.00,2838.20,2863460,NSE
2020-12-16,2779.00,2819.80,2760.45,2814.20,2565149,NSE
2020-12-15,2786.00,2794.70,2755.00,2761.55,2365509,NSE
2020-12-14,2802.00,2804.00,2756.25,2797.70,2483658,NSE
2020-12-11,2792.70,2807.70,2764.55,2783.60,1795408,NSE
2020-12-10,2818.00,2827.30,2780.25,2784.30,2127801,NSE
2020-12-09,2815.00,2840.00,2793.15,2810.80,3659996,NSE
2020-12-08,2740.00,2805.55,2732.45,2797.30,4277818,NSE
2020-12-07,2715.00,2744.00,2706.15,2737.70,1996400,NSE
2020-12-04,2710.80,2738.85,2699.00,2727.55,2686527,NSE
2020-12-03,2773.90,2773.90,2700.80,2709.45,2852548,NSE
2020-12-02,2719.00,2754.70,2702.45,2749.55,2509032,NSE
2020-12-01,2679.00,2735.90,2624.45,2726.80,3605017,NSE
2020-11-27,2705.00,2717.70,2669.05,2679.65,6086808,NSE
2020-11-26,2686.00,2730.95,2680.00,2720.60,2341099,NSE
2020-11-25,2729.00,2732.95,2688.20,2701.30,3302249,NSE
2020-11-24,2734.40,2743.00,2705.00,2722.05,3120516,NSE
2020-11-23,2690.00,2730.00,2665.00,2724.25,3706418,NSE
2020-11-20,2655.00,2676.00,2627.55,2660.25,2711471,NSE
2020-11-19,2637.00,2676.15,2630.85,2636.90,4167501,NSE
2020-11-18,2661.00,2664.20,2607.05,2626.65,2893762,NSE
2020-11-17,2695.00,2695.00,2650.05,2666.05,2827273,NSE
2020-11-14,2677.95,2689.00,2660.05,2670.35,298819,NSE
2020-11-13,2655.75,2664.90,2636.00,2656.85,2548093,NSE
2020-11-12,2686.00,2713.00,2661.75,2671.05,2437505,NSE
2020-11-11,2667.95,2692.80,2643.40,2687.80,3242441,NSE
2020-11-10,2697.20,2713.15,2638.35,2649.60,4760020,NSE
2020-11-09,2731.10,2744.00,2695.10,2726.60,3646592,NSE
2020-11-06,2699.00,2713.25,2681.30,2707.45,3884421,NSE
2020-11-05,2685.00,2710.00,2667.00,2685.70,2816502,NSE
2020-11-04,2610.00,2721.85,2610.00,2653.15,4893928,NSE
2020-11-03,2604.00,2665.00,2601.05,2633.60,2879269,NSE
2020-11-02,2660.00,2664.85,2600.05,2604.60,2571196,NSE
2020-10-30,2636.10,2674.35,2621.60,2664.85,3427003,NSE
2020-10-29,2608.00,2655.00,2600.25,2632.65,3105970,NSE
2020-10-28,2650.00,2655.95,2606.00,2622.20,3569515,NSE
2020-10-27,2699.75,2718.15,2624.10,2630.15,3537594,NSE
2020-10-26,2689.95,2709.95,2670.50,2688.20,2672766,NSE
2020-10-23,2687.80,2702.00,2670.10,2686.80,3499372,NSE
2020-10-22,2661.00,2686.65,2638.10,2671.15,5262311,NSE
2020-10-21,2739.00,2749.00,2663.05,2675.40,4570175,NSE
2020-10-20,2725.00,2759.90,2717.95,2739.00,3406298,NSE
2020-10-19,2774.00,2774.00,2706.60,2711.55,3331194,NSE
